Order ID,Customer ID,Product ID,Order Date,Ship Date,Ship Mode,Price,Quantity,Discount,Sales,Profit Ratio,Profit,Year,Quarter,Month
US-2013-143819,C0503,P0372,2015-03-02,2015-03-06,Standard Class,26.0,1,0.0,26,0.46,12,2015,1,3
US-2013-143819,C0503,P0987,2015-03-02,2015-03-06,Standard Class,181.5,2,0.0,363,0.29,105,2015,1,3
US-2013-143819,C0503,P0826,2015-03-02,2015-03-06,Standard Class,700.0,7,0.0,4900,0.49,2401,2015,1,3
US-2013-151862,C0403,P1636,2015-03-02,2015-03-09,Standard Class,100.0,2,0.2,160,0.09,14,2015,1,3
CA-2013-112123,C0249,P0414,2015-03-04,2015-03-09,Standard Class,64.0,7,0.0,448,0.49,219,2015,1,3
CA-2013-112123,C0249,P0308,2015-03-04,2015-03-09,Standard Class,96.0,5,0.0,480,0.27,130,2015,1,3
CA-2013-112123,C0249,P0286,2015-03-04,2015-03-09,Standard Class,55.33,3,0.0,166,0.48,80,2015,1,3
CA-2013-116799,C0740,P1637,2015-03-04,2015-03-07,First Class,7.68,7,0.2,43,0.36,16,2015,1,3
CA-2013-116799,C0740,P0869,2015-03-04,2015-03-07,First Class,160.86,5,0.3,563,-0.1,-56,2015,1,3
CA-2013-167759,C0584,P0420,2015-03-04,2015-03-09,Second Class,45.0,3,0.0,135,0.28,38,2015,1,3
CA-2013-145730,C0394,P1638,2015-03-04,2015-03-09,Standard Class,303.81,3,0.3,638,-0.2,-128,2015,1,3
CA-2013-145730,C0394,P1538,2015-03-04,2015-03-09,Standard Class,160.0,3,0.4,288,0.12,34,2015,1,3
CA-2013-145730,C0394,P1419,2015-03-04,2015-03-09,Standard Class,15.42,3,0.2,37,0.33,12,2015,1,3
CA-2013-120005,C0162,P1487,2015-03-04,2015-03-04,Same Day,8.33,3,0.0,25,0.3,8,2015,1,3
CA-2013-120005,C0162,P1201,2015-03-04,2015-03-04,Same Day,11.67,3,0.0,35,0.34,12,2015,1,3
CA-2013-103982,C0117,P0626,2015-03-04,2015-03-09,Standard Class,1637.5,3,0.2,3930,-0.2,-786,2015,1,3
CA-2013-103982,C0117,P0300,2015-03-04,2015-03-09,Standard Class,2.5,1,0.2,2,0.34,1,2015,1,3
CA-2013-103982,C0117,P0571,2015-03-04,2015-03-09,Standard Class,180.0,3,0.2,432,0.08,32,2015,1,3
CA-2013-103982,C0117,P0580,2015-03-04,2015-03-09,Standard Class,7.5,7,0.2,42,0.14,6,2015,1,3
CA-2013-154053,C0589,P1639,2015-03-05,2015-03-11,Standard Class,17.0,1,0.0,17,0.29,5,2015,1,3
CA-2013-122518,C0212,P0261,2015-03-05,2015-03-09,Second Class,3.12,4,0.2,10,0.35,4,2015,1,3
CA-2013-164637,C0248,P0443,2015-03-05,2015-03-09,Standard Class,42.67,3,0.0,128,0.5,64,2015,1,3
CA-2013-158358,C0655,P0616,2015-03-05,2015-03-09,Standard Class,80.0,2,0.0,160,0.36,58,2015,1,3
CA-2013-165218,C0275,P0324,2015-03-06,2015-03-12,Standard Class,62.08,3,0.2,149,0.34,50,2015,1,3
CA-2013-165218,C0275,P0091,2015-03-06,2015-03-12,Standard Class,16.25,1,0.2,13,-0.06,-1,2015,1,3
US-2013-155173,C0641,P0549,2015-03-07,2015-03-11,Standard Class,360.0,2,0.4,432,-0.17,-72,2015,1,3
US-2013-155173,C0641,P0877,2015-03-07,2015-03-11,Standard Class,6.67,1,0.7,2,-0.73,-1,2015,1,3
US-2013-155173,C0641,P0451,2015-03-07,2015-03-11,Standard Class,37.78,3,0.4,68,-0.18,-13,2015,1,3
CA-2013-110898,C0642,P0469,2015-03-07,2015-03-13,Standard Class,3.33,3,0.8,2,-2.7,-6,2015,1,3
CA-2013-110898,C0642,P1057,2015-03-07,2015-03-13,Standard Class,2.5,4,0.8,2,-1.6,-3,2015,1,3
CA-2013-110898,C0642,P1101,2015-03-07,2015-03-13,Standard Class,79.5,5,0.6,159,-1.23,-195,2015,1,3
CA-2013-110898,C0642,P1054,2015-03-07,2015-03-13,Standard Class,146.0,2,0.5,146,-0.68,-99,2015,1,3
US-2013-137547,C0291,P1640,2015-03-08,2015-03-13,Standard Class,8.75,3,0.2,21,0.08,2,2015,1,3
CA-2013-169103,C0457,P0687,2015-03-09,2015-03-14,Standard Class,341.0,5,0.2,1364,0.06,85,2015,1,3
CA-2013-169103,C0457,P0810,2015-03-09,2015-03-14,Standard Class,42.5,3,0.2,102,-0.04,-4,2015,1,3
CA-2013-106306,C0191,P0040,2015-03-09,2015-03-09,Same Day,11.11,3,0.7,10,-0.73,-7,2015,1,3
CA-2013-111976,C0281,P0081,2015-03-09,2015-03-13,Standard Class,45.42,4,0.4,109,-0.23,-25,2015,1,3
CA-2013-111976,C0281,P1535,2015-03-09,2015-03-13,Standard Class,3.75,2,0.2,6,-0.23,-1,2015,1,3
CA-2013-137337,C0657,P1232,2015-03-09,2015-03-13,Standard Class,14.25,8,0.0,114,0.39,44,2015,1,3
CA-2013-137337,C0657,P0730,2015-03-09,2015-03-13,Standard Class,6.5,2,0.0,13,0.49,6,2015,1,3
CA-2013-137337,C0657,P0716,2015-03-09,2015-03-13,Standard Class,43.12,2,0.2,69,0.33,23,2015,1,3
CA-2013-130400,C0695,P1059,2015-03-09,2015-03-13,Standard Class,5.0,9,0.8,9,-1.6,-14,2015,1,3
CA-2013-130400,C0695,P0844,2015-03-09,2015-03-13,Standard Class,7.0,5,0.2,28,0.3,8,2015,1,3
CA-2013-130400,C0695,P0839,2015-03-09,2015-03-13,Standard Class,60.83,3,0.2,146,0.34,49,2015,1,3
US-2013-140172,C0154,P1633,2015-03-09,2015-03-14,Standard Class,76.67,3,0.1,207,0.23,48,2015,1,3
US-2013-140172,C0154,P0532,2015-03-09,2015-03-14,Standard Class,2.8,5,0.0,14,0.27,4,2015,1,3
CA-2013-120803,C0082,P1254,2015-03-10,2015-03-14,Standard Class,40.0,5,0.0,200,0.44,88,2015,1,3
CA-2013-153269,C0256,P0330,2015-03-10,2015-03-13,First Class,11.0,1,0.0,11,0.3,3,2015,1,3
CA-2013-153269,C0256,P0479,2015-03-10,2015-03-13,First Class,71.0,5,0.0,355,0.25,89,2015,1,3
CA-2013-153269,C0256,P1491,2015-03-10,2015-03-13,First Class,6.0,3,0.0,18,0.49,9,2015,1,3
CA-2013-153269,C0256,P1439,2015-03-10,2015-03-13,First Class,13.0,4,0.0,52,0.45,23,2015,1,3
US-2013-112977,C0741,P0470,2015-03-11,2015-03-17,Standard Class,221.25,1,0.2,177,-0.13,-22,2015,1,3
US-2013-122182,C0742,P0400,2015-03-11,2015-03-15,Standard Class,50.0,1,0.2,40,0.19,7,2015,1,3
CA-2013-159016,C0433,P1229,2015-03-11,2015-03-12,First Class,3.0,5,0.0,15,0.48,7,2015,1,3
CA-2013-159016,C0433,P0403,2015-03-11,2015-03-12,First Class,649.84,8,0.2,4159,0.09,364,2015,1,3
CA-2013-169663,C0512,P0908,2015-03-11,2015-03-14,First Class,9.0,3,0.0,27,0.19,5,2015,1,3
CA-2013-169663,C0512,P1641,2015-03-11,2015-03-14,First Class,1399.17,3,0.2,3358,0.11,378,2015,1,3
CA-2013-108959,C0224,P1576,2015-03-11,2015-03-15,Second Class,131.25,1,0.2,105,0.06,7,2015,1,3
CA-2013-118255,C0403,P1274,2015-03-12,2015-03-14,First Class,23.0,2,0.0,46,0.43,20,2015,1,3
CA-2013-118255,C0403,P0094,2015-03-12,2015-03-14,First Class,8.5,2,0.0,17,0.47,8,2015,1,3
US-2013-128902,C0003,P1349,2015-03-12,2015-03-16,Standard Class,174.29,2,0.3,244,-0.13,-31,2015,1,3
CA-2013-146171,C0426,P0193,2015-03-12,2015-03-16,Standard Class,19.25,4,0.0,77,0.41,32,2015,1,3
CA-2013-146171,C0426,P1408,2015-03-12,2015-03-16,Standard Class,120.25,4,0.0,481,0.26,125,2015,1,3
CA-2013-122511,C0731,P1299,2015-03-12,2015-03-12,Same Day,9.38,4,0.2,30,0.31,9,2015,1,3
CA-2013-115504,C0412,P1588,2015-03-13,2015-03-18,Standard Class,6.5,2,0.0,13,0.48,6,2015,1,3
CA-2013-119683,C0585,P0022,2015-03-13,2015-03-17,Second Class,9.67,3,0.0,29,0.46,13,2015,1,3
CA-2013-127138,C0079,P1325,2015-03-13,2015-03-16,Second Class,135.4,5,0.0,677,0.01,7,2015,1,3
CA-2013-127138,C0079,P0257,2015-03-13,2015-03-16,Second Class,31.0,5,0.0,155,0.26,40,2015,1,3
CA-2013-127138,C0079,P0465,2015-03-13,2015-03-16,Second Class,7.75,4,0.0,31,0.49,15,2015,1,3
CA-2013-127138,C0079,P1112,2015-03-13,2015-03-16,Second Class,320.83,3,0.2,770,0.1,77,2015,1,3
US-2013-119270,C0309,P1642,2015-03-13,2015-03-17,Standard Class,10.0,2,0.0,20,0.45,9,2015,1,3
CA-2013-158834,C0582,P1643,2015-03-14,2015-03-17,First Class,39.5,5,0.2,158,0.11,18,2015,1,3
CA-2013-158834,C0582,P1554,2015-03-14,2015-03-17,First Class,126.88,2,0.2,203,0.08,15,2015,1,3
CA-2013-159373,C0236,P0041,2015-03-14,2015-03-19,Standard Class,17.5,5,0.2,70,0.35,25,2015,1,3
CA-2013-159373,C0236,P0741,2015-03-14,2015-03-19,Standard Class,2.5,2,0.8,1,-1.7,-2,2015,1,3
CA-2013-159373,C0236,P1139,2015-03-14,2015-03-19,Standard Class,159.43,5,0.3,558,0.0,0,2015,1,3
US-2013-108637,C0693,P0015,2015-03-14,2015-03-19,Standard Class,64.0,2,0.0,128,0.32,41,2015,1,3
US-2013-108637,C0693,P1369,2015-03-14,2015-03-19,Standard Class,80.0,2,0.0,160,0.28,45,2015,1,3
US-2013-108637,C0693,P0874,2015-03-14,2015-03-19,Standard Class,11.5,4,0.0,46,0.45,21,2015,1,3
CA-2013-136301,C0151,P1644,2015-03-14,2015-03-16,Second Class,14.0,2,0.0,28,0.26,7,2015,1,3
CA-2013-136301,C0151,P0626,2015-03-14,2015-03-16,Second Class,1637.67,3,0.0,4913,0.04,197,2015,1,3
US-2013-114013,C0661,P0783,2015-03-14,2015-03-16,Second Class,276.43,2,0.3,387,-0.01,-6,2015,1,3
US-2013-114013,C0661,P0325,2015-03-14,2015-03-16,Second Class,95.0,5,0.2,380,0.13,47,2015,1,3
US-2013-114013,C0661,P1314,2015-03-14,2015-03-16,Second Class,300.0,3,0.4,540,-0.22,-117,2015,1,3
US-2013-114013,C0661,P1220,2015-03-14,2015-03-16,Second Class,10.25,5,0.2,41,0.34,14,2015,1,3
US-2013-114013,C0661,P1645,2015-03-14,2015-03-16,Second Class,173.33,1,0.7,52,-0.8,-42,2015,1,3
US-2013-114013,C0661,P0333,2015-03-14,2015-03-16,Second Class,138.25,5,0.2,553,-0.25,-138,2015,1,3
US-2013-114013,C0661,P0963,2015-03-14,2015-03-16,Second Class,15.33,5,0.7,23,-0.67,-15,2015,1,3
US-2013-114013,C0661,P0936,2015-03-14,2015-03-16,Second Class,78.75,2,0.2,126,-0.23,-28,2015,1,3
US-2013-114013,C0661,P1646,2015-03-14,2015-03-16,Second Class,498.89,3,0.7,449,-1.43,-644,2015,1,3
CA-2013-119123,C0525,P0998,2015-03-14,2015-03-19,Standard Class,9.11,7,0.2,51,0.38,19,2015,1,3
US-2013-154361,C0743,P0262,2015-03-15,2015-03-20,Standard Class,5.5,5,0.2,22,0.29,6,2015,1,3
CA-2013-162082,C0144,P0070,2015-03-15,2015-03-18,First Class,70.88,5,0.32,241,-0.06,-14,2015,1,3
CA-2013-162082,C0144,P0730,2015-03-15,2015-03-18,First Class,6.25,1,0.2,5,0.36,2,2015,1,3
CA-2013-162082,C0144,P0152,2015-03-15,2015-03-18,First Class,26.07,7,0.2,146,0.11,16,2015,1,3
CA-2013-124793,C0023,P0562,2015-03-15,2015-03-17,First Class,123.12,2,0.2,197,-0.11,-22,2015,1,3
CA-2013-133802,C0154,P0094,2015-03-15,2015-03-21,Standard Class,8.75,6,0.2,42,0.34,14,2015,1,3
CA-2013-102134,C0458,P0599,2015-03-15,2015-03-20,Standard Class,8.5,2,0.0,17,0.26,4,2015,1,3
US-2013-113509,C0486,P1647,2015-03-16,2015-03-20,Standard Class,35.0,3,0.2,84,-0.16,-14,2015,1,3
CA-2013-138968,C0453,P0246,2015-03-16,2015-03-17,First Class,3.12,2,0.2,5,0.36,2,2015,1,3
CA-2013-138968,C0453,P1334,2015-03-16,2015-03-17,First Class,422.5,4,0.2,1352,0.06,85,2015,1,3
CA-2013-140571,C0695,P1132,2015-03-16,2015-03-20,Standard Class,22.86,14,0.0,320,0.46,147,2015,1,3
CA-2013-140571,C0695,P1132,2015-03-16,2015-03-20,Standard Class,23.0,2,0.0,46,0.46,21,2015,1,3
CA-2013-149272,C0169,P0121,2015-03-16,2015-03-20,Standard Class,150.86,5,0.3,528,-0.27,-143,2015,1,3
CA-2013-149272,C0169,P0446,2015-03-16,2015-03-20,Standard Class,15.71,7,0.8,22,-1.6,-36,2015,1,3
CA-2013-128111,C0350,P0138,2015-03-18,2015-03-24,Standard Class,20.0,2,0.0,40,0.26,10,2015,1,3
CA-2013-115476,C0099,P0981,2015-03-18,2015-03-18,Same Day,65.0,2,0.0,130,0.48,62,2015,1,3
CA-2013-115476,C0099,P1000,2015-03-18,2015-03-18,Same Day,16.5,2,0.0,33,0.49,16,2015,1,3
CA-2013-131737,C0334,P1495,2015-03-18,2015-03-18,Same Day,40.0,5,0.0,200,0.45,90,2015,1,3
CA-2013-131737,C0334,P0454,2015-03-18,2015-03-18,Same Day,300.67,3,0.0,902,0.33,298,2015,1,3
CA-2013-131737,C0334,P0401,2015-03-18,2015-03-18,Same Day,194.4,5,0.0,972,0.26,253,2015,1,3
CA-2013-134544,C0462,P1245,2015-03-18,2015-03-20,Second Class,53.12,2,0.2,85,-0.24,-20,2015,1,3
US-2013-120929,C0645,P0753,2015-03-19,2015-03-22,Second Class,105.56,3,0.4,190,-0.5,-95,2015,1,3
CA-2013-113292,C0057,P0657,2015-03-19,2015-03-21,Second Class,363.33,3,0.2,872,0.1,87,2015,1,3
CA-2013-106383,C0240,P1648,2015-03-20,2015-03-22,Second Class,240.0,1,0.7,72,-1.37,-99,2015,1,3
CA-2013-136371,C0744,P0331,2015-03-20,2015-03-22,Second Class,15.0,1,0.0,15,0.46,7,2015,1,3
CA-2013-136371,C0744,P0113,2015-03-20,2015-03-22,Second Class,5.0,4,0.0,20,0.34,7,2015,1,3
CA-2013-118178,C0370,P1600,2015-03-20,2015-03-25,Standard Class,34.44,3,0.7,31,-0.67,-21,2015,1,3
US-2013-156986,C0457,P1245,2015-03-21,2015-03-25,Standard Class,53.12,2,0.2,85,-0.24,-20,2015,1,3
US-2013-156986,C0457,P0006,2015-03-21,2015-03-25,Standard Class,6.56,4,0.2,21,0.35,7,2015,1,3
US-2013-156986,C0457,P0605,2015-03-21,2015-03-25,Standard Class,18.89,3,0.7,17,-0.77,-13,2015,1,3
US-2013-156986,C0457,P1366,2015-03-21,2015-03-25,Standard Class,6.25,2,0.2,10,0.35,4,2015,1,3
CA-2013-150889,C0511,P1649,2015-03-21,2015-03-23,Second Class,15.0,1,0.2,12,0.07,1,2015,1,3
CA-2013-127670,C0630,P1349,2015-03-21,2015-03-25,Standard Class,174.25,4,0.0,697,0.21,146,2015,1,3
CA-2013-162747,C0161,P0692,2015-03-21,2015-03-26,Second Class,12.29,7,0.0,86,0.44,38,2015,1,3
US-2013-133879,C0389,P1650,2015-03-22,2015-03-29,Standard Class,7.5,2,0.8,3,-1.5,-5,2015,1,3
US-2013-133879,C0389,P1023,2015-03-22,2015-03-29,Standard Class,150.86,5,0.3,528,0.0,0,2015,1,3
US-2013-133879,C0389,P1651,2015-03-22,2015-03-29,Standard Class,5.42,3,0.2,13,0.11,2,2015,1,3
CA-2013-163153,C0442,P0619,2015-03-22,2015-03-26,Standard Class,70.71,2,0.3,99,-0.01,-1,2015,1,3
CA-2013-163153,C0442,P0322,2015-03-22,2015-03-26,Standard Class,1.25,1,0.2,1,0.38,1,2015,1,3
CA-2013-107615,C0358,P0394,2015-03-23,2015-03-26,First Class,29.5,2,0.0,59,0.33,19,2015,1,3
CA-2013-118899,C0388,P1005,2015-03-23,2015-03-23,Same Day,30.0,7,0.2,168,0.09,15,2015,1,3
US-2013-164189,C0697,P0697,2015-03-25,2015-03-29,Standard Class,125.94,4,0.2,403,0.06,25,2015,1,3
CA-2013-113803,C0423,P1652,2015-03-25,2015-03-27,First Class,22.0,1,0.0,22,0.46,10,2015,1,3
CA-2013-130911,C0285,P1371,2015-03-25,2015-03-27,Second Class,200.67,3,0.5,301,-0.8,-241,2015,1,3
CA-2013-130911,C0285,P0537,2015-03-25,2015-03-27,Second Class,11.88,2,0.2,19,0.09,2,2015,1,3
CA-2013-134887,C0264,P1045,2015-03-26,2015-03-26,Same Day,257.4,5,0.0,1287,0.19,245,2015,1,3
CA-2013-120082,C0106,P0263,2015-03-26,2015-03-28,Second Class,20.0,3,0.0,60,0.3,18,2015,1,3
CA-2013-123666,C0458,P0555,2015-03-27,2015-03-31,Standard Class,92.0,5,0.0,460,0.04,18,2015,1,3
US-2013-162677,C0623,P1266,2015-03-27,2015-03-28,First Class,17.0,5,0.2,68,0.09,6,2015,1,3
US-2013-162677,C0623,P0622,2015-03-27,2015-03-28,First Class,50.0,3,0.2,120,-0.15,-18,2015,1,3
CA-2013-161361,C0021,P0904,2015-03-27,2015-03-29,Second Class,6.0,3,0.0,18,0.49,9,2015,1,3
CA-2013-161361,C0021,P0746,2015-03-27,2015-03-29,Second Class,7.08,3,0.2,17,0.33,6,2015,1,3
CA-2013-119074,C0172,P1635,2015-03-28,2015-04-01,Standard Class,20.0,1,0.0,20,0.43,9,2015,1,3
CA-2013-119074,C0172,P1653,2015-03-28,2015-04-01,Standard Class,10.0,4,0.0,40,0.28,11,2015,1,3
CA-2013-119074,C0172,P1000,2015-03-28,2015-04-01,Standard Class,16.5,2,0.0,33,0.49,16,2015,1,3
CA-2013-162901,C0323,P1534,2015-03-29,2015-04-01,First Class,15.5,2,0.0,31,0.25,8,2015,1,3
CA-2013-131380,C0394,P1126,2015-03-29,2015-04-01,Second Class,22.0,4,0.0,88,0.01,1,2015,1,3
CA-2013-131380,C0394,P1189,2015-03-29,2015-04-01,Second Class,6.0,1,0.0,6,0.49,3,2015,1,3
CA-2013-152555,C0006,P1176,2015-03-30,2015-04-03,Second Class,19.17,3,0.2,46,0.35,16,2015,1,3
CA-2013-152555,C0006,P0250,2015-03-30,2015-04-03,Second Class,200.95,6,0.3,844,-0.04,-36,2015,1,3
CA-2013-152555,C0006,P1554,2015-03-30,2015-04-03,Second Class,127.03,8,0.2,813,0.08,61,2015,1,3
CA-2013-167556,C0745,P0102,2015-03-30,2015-04-03,Standard Class,6.5,2,0.0,13,0.5,7,2015,1,3
CA-2013-167556,C0745,P0016,2015-03-30,2015-04-03,Standard Class,7.5,5,0.2,30,0.31,9,2015,1,3
CA-2013-167556,C0745,P1413,2015-03-30,2015-04-03,Standard Class,51.75,8,0.0,414,0.3,124,2015,1,3
CA-2013-167556,C0745,P0117,2015-03-30,2015-04-03,Standard Class,7.32,7,0.2,41,0.36,15,2015,1,3
CA-2013-127236,C0048,P1050,2015-03-30,2015-04-03,Standard Class,120.0,5,0.5,300,-0.56,-168,2015,1,3
CA-2013-127236,C0048,P1654,2015-03-30,2015-04-03,Standard Class,65.83,4,0.4,158,-0.23,-37,2015,1,3
CA-2013-128258,C0553,P1384,2015-03-31,2015-04-02,First Class,11.0,1,0.0,11,0.49,6,2015,1,3
US-2013-151827,C0247,P1573,2015-04-01,2015-04-03,Second Class,156.11,3,0.4,281,-0.22,-61,2015,2,4
US-2013-151827,C0247,P1292,2015-04-01,2015-04-03,Second Class,20.0,2,0.2,32,0.04,1,2015,2,4
CA-2013-124100,C0016,P0665,2015-04-01,2015-04-07,Standard Class,60.74,6,0.1,328,0.17,55,2015,2,4
CA-2013-166674,C0746,P0138,2015-04-02,2015-04-04,Second Class,20.0,3,0.0,60,0.26,15,2015,2,4
CA-2013-166674,C0746,P0125,2015-04-02,2015-04-04,Second Class,54.0,3,0.0,162,0.06,10,2015,2,4
CA-2013-166674,C0746,P0488,2015-04-02,2015-04-04,Second Class,44.0,6,0.0,264,0.27,71,2015,2,4
CA-2013-166674,C0746,P1028,2015-04-02,2015-04-04,Second Class,10.0,3,0.0,30,0.26,8,2015,2,4
CA-2013-166674,C0746,P1655,2015-04-02,2015-04-04,Second Class,3.33,3,0.0,10,0.29,3,2015,2,4
CA-2013-166674,C0746,P1640,2015-04-02,2015-04-04,Second Class,8.75,4,0.0,35,0.26,9,2015,2,4
CA-2013-103947,C0324,P0079,2015-04-02,2015-04-09,Standard Class,8.0,5,0.2,32,0.31,10,2015,2,4
CA-2013-103947,C0324,P1174,2015-04-02,2015-04-09,Standard Class,18.75,2,0.2,30,0.1,3,2015,2,4
CA-2013-149902,C0739,P0865,2015-04-02,2015-04-07,Standard Class,22.0,4,0.0,88,0.26,23,2015,2,4
CA-2013-161473,C0560,P1656,2015-04-02,2015-04-06,Standard Class,10.5,2,0.0,21,0.48,10,2015,2,4
CA-2013-161473,C0560,P0818,2015-04-02,2015-04-06,Standard Class,3.67,3,0.0,11,0.3,3,2015,2,4
CA-2013-161473,C0560,P1199,2015-04-02,2015-04-06,Standard Class,5.83,3,0.2,14,0.33,5,2015,2,4
CA-2013-111213,C0559,P0529,2015-04-02,2015-04-06,Standard Class,243.89,6,0.1,1317,0.22,293,2015,2,4
CA-2013-111213,C0559,P0489,2015-04-02,2015-04-06,Standard Class,8.0,8,0.0,64,0.29,19,2015,2,4
CA-2013-111213,C0559,P0264,2015-04-02,2015-04-06,Standard Class,5.0,1,0.2,4,0.31,1,2015,2,4
CA-2013-127985,C0475,P0726,2015-04-02,2015-04-06,Second Class,1.75,4,0.0,7,0.44,3,2015,2,4
US-2013-160206,C0169,P1622,2015-04-02,2015-04-08,Standard Class,13.0,1,0.0,13,0.02,0,2015,2,4
CA-2013-123540,C0562,P1084,2015-04-03,2015-04-07,Second Class,291.0,5,0.0,1455,0.26,378,2015,2,4
CA-2013-120796,C0247,P1316,2015-04-04,2015-04-08,Standard Class,37.04,9,0.7,100,-0.83,-83,2015,2,4
CA-2013-167682,C0369,P1231,2015-04-04,2015-04-10,Standard Class,17.75,4,0.0,71,0.31,22,2015,2,4
CA-2013-167682,C0369,P0981,2015-04-04,2015-04-10,Standard Class,65.0,4,0.0,260,0.48,125,2015,2,4
CA-2013-162222,C0051,P1352,2015-04-04,2015-04-04,Same Day,4.17,3,0.2,10,0.31,3,2015,2,4
CA-2013-159142,C0006,P1632,2015-04-05,2015-04-06,First Class,50.0,3,0.0,150,0.04,6,2015,2,4
CA-2013-159142,C0006,P1033,2015-04-05,2015-04-06,First Class,9.33,3,0.0,28,0.47,13,2015,2,4
CA-2013-167115,C0217,P0689,2015-04-05,2015-04-10,Standard Class,368.12,2,0.2,589,0.31,184,2015,2,4
CA-2013-123050,C0289,P0393,2015-04-05,2015-04-09,Second Class,41.5,2,0.0,83,0.09,7,2015,2,4
CA-2013-123050,C0289,P0272,2015-04-05,2015-04-09,Second Class,15.5,2,0.0,31,0.26,8,2015,2,4
CA-2013-123050,C0289,P0834,2015-04-05,2015-04-09,Second Class,30.0,3,0.0,90,0.42,38,2015,2,4
CA-2013-159695,C0147,P0371,2015-04-06,2015-04-11,Second Class,28.21,7,0.2,158,0.09,14,2015,2,4
CA-2013-161907,C0646,P1654,2015-04-06,2015-04-10,Standard Class,66.11,3,0.4,119,-0.23,-28,2015,2,4
CA-2013-161907,C0646,P0967,2015-04-06,2015-04-10,Standard Class,240.31,4,0.2,769,-0.21,-163,2015,2,4
US-2013-150140,C0140,P1228,2015-04-07,2015-04-11,Standard Class,259.0,5,0.0,1295,0.26,337,2015,2,4
CA-2013-110499,C0516,P0938,2015-04-08,2015-04-10,First Class,500.0,3,0.2,1200,0.31,375,2015,2,4
CA-2013-120530,C0113,P0529,2015-04-08,2015-04-13,Standard Class,244.07,3,0.1,659,0.22,146,2015,2,4
CA-2013-132899,C0583,P0482,2015-04-08,2015-04-12,Standard Class,2.0,2,0.0,4,0.27,1,2015,2,4
CA-2013-154998,C0443,P1657,2015-04-08,2015-04-10,First Class,19.0,2,0.0,38,0.48,18,2015,2,4
CA-2013-114405,C0084,P1182,2015-04-08,2015-04-13,Standard Class,14.17,3,0.2,34,0.08,3,2015,2,4
CA-2013-114405,C0084,P1658,2015-04-08,2015-04-13,Standard Class,15.42,3,0.2,37,0.1,4,2015,2,4
CA-2013-138520,C0507,P1559,2015-04-09,2015-04-14,Standard Class,81.04,6,0.2,389,-0.01,-5,2015,2,4
CA-2013-138520,C0507,P1532,2015-04-09,2015-04-14,Standard Class,4.0,2,0.0,8,0.46,4,2015,2,4
CA-2013-138520,C0507,P0007,2015-04-09,2015-04-14,Standard Class,4.25,4,0.0,17,0.41,7,2015,2,4
CA-2013-138520,C0507,P1590,2015-04-09,2015-04-14,Standard Class,6.8,5,0.0,34,0.46,16,2015,2,4
CA-2013-130477,C0392,P0031,2015-04-09,2015-04-13,Standard Class,6.67,3,0.0,20,0.48,10,2015,2,4
CA-2013-130477,C0392,P0100,2015-04-09,2015-04-13,Standard Class,32.5,2,0.0,65,0.04,3,2015,2,4
CA-2013-130477,C0392,P0728,2015-04-09,2015-04-13,Standard Class,6.5,2,0.0,13,0.48,6,2015,2,4
CA-2013-130946,C0457,P1417,2015-04-09,2015-04-13,Standard Class,60.0,9,0.2,432,0.15,65,2015,2,4
CA-2013-130946,C0457,P1351,2015-04-09,2015-04-13,Standard Class,34.29,4,0.3,96,-0.04,-4,2015,2,4
CA-2013-130946,C0457,P0502,2015-04-09,2015-04-13,Standard Class,1361.25,4,0.8,1089,-1.7,-1851,2015,2,4
CA-2013-104969,C0470,P1659,2015-04-09,2015-04-15,Standard Class,11.25,1,0.2,9,0.36,3,2015,2,4
CA-2013-104969,C0470,P0146,2015-04-09,2015-04-15,Standard Class,67.22,6,0.7,121,-0.83,-101,2015,2,4
CA-2013-124233,C0585,P1660,2015-04-09,2015-04-15,Standard Class,5.0,5,0.0,25,0.42,10,2015,2,4
CA-2013-150000,C0191,P1661,2015-04-09,2015-04-15,Standard Class,4.5,4,0.0,18,0.48,9,2015,2,4
US-2013-106600,C0196,P0507,2015-04-09,2015-04-12,First Class,71.0,5,0.0,355,0.25,89,2015,2,4
CA-2013-134789,C0080,P0791,2015-04-09,2015-04-16,Standard Class,5.0,6,0.0,30,0.48,14,2015,2,4
CA-2013-134789,C0080,P0730,2015-04-09,2015-04-16,Standard Class,6.5,4,0.0,26,0.49,13,2015,2,4
CA-2013-134789,C0080,P1099,2015-04-09,2015-04-16,Standard Class,40.0,4,0.0,160,0.2,32,2015,2,4
CA-2013-126809,C0616,P0833,2015-04-10,2015-04-14,Standard Class,4.86,9,0.2,35,0.36,13,2015,2,4
CA-2013-128517,C0747,P1228,2015-04-10,2015-04-15,Second Class,259.0,2,0.0,518,0.26,135,2015,2,4
CA-2013-128517,C0747,P1662,2015-04-10,2015-04-15,Second Class,2.5,2,0.0,5,0.46,2,2015,2,4
CA-2013-117681,C0222,P1663,2015-04-10,2015-04-15,Standard Class,131.06,5,0.15,557,0.01,7,2015,2,4
US-2013-114622,C0692,P0759,2015-04-11,2015-04-13,First Class,15.0,2,0.7,9,-0.73,-7,2015,2,4
CA-2013-124814,C0077,P1445,2015-04-11,2015-04-17,Standard Class,6.5,2,0.0,13,0.48,6,2015,2,4
CA-2013-124814,C0077,P0542,2015-04-11,2015-04-17,Standard Class,5.75,5,0.2,23,0.35,8,2015,2,4
